Assembly,State_Name,Party_Name,Party_Type,Party_ID,Frequent_Abbreviation,Last_Abbreviation,Abbreviations,Start_Year,Last_Year,No_Assemblies_Contested,Assemblies_Contested,Candidates_Contested,Candidates_Represented,Females_Contested,Females_Represented,SC_Seats_Contested,SC_Seats_Represented,ST_Seats_Contested,ST_Seats_Represented,BiPoll_Contested
Vidhan_Sabha,Sikkim,DENZONG PEOPLES CHOGPI,,2938,DPC,DPC,DPC,1989,1989,1,3,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Sikkim,RISING SUN PARTY,Local Party,12087,RIS,RIS,RIS,1989,1989,1,3,31,0,1,0,2,0,0,0,0
Vidhan_Sabha,Sikkim,Revolutionary Socialist Party,State-based Party,12053,RSP,Rashtriya Samaj Paksha,RSP,1994,1994,1,4,11,0,0,0,2,0,5,0,0
Vidhan_Sabha,Sikkim,Bharatiya Janata Party,National Party,1605,BJP,BJP,BJP,1994,2019,5,4|6|7|8|9,45,0,4,0,4,0,0,0,2
Vidhan_Sabha,Sikkim,Sikkim Himali Rajya Parishad,Local Party,7931,SHRP,SHRP,SHRP,2004,2009,2,6|7,29,0,3,0,3,0,0,0,0
Vidhan_Sabha,Sikkim,Sikkim Gorkha Prajatantric Party,Local Party,12556,SGPP,SGPP,SGPP,2009,2009,1,7,28,0,2,0,2,0,0,0,1
Vidhan_Sabha,Sikkim,Sikkim Jan-Ekta Party,Local Party,7933,SJEP,SJEP,SJEP,2009,2009,1,7,6,0,2,0,1,0,0,0,0
Vidhan_Sabha,Sikkim,National Congress Party,State-based Party,5792,NCP,NCP,NCP,2009,2009,1,7,11,0,1,0,2,0,0,0,0
Vidhan_Sabha,Sikkim,None of the Above,NOTA,5897,NOTA,NOTA,NOTA,2014,2019,2,8|9,64,0,0,0,4,0,0,0,0
Vidhan_Sabha,Sikkim,All India Trinamool Congress,State-based Party,18228,AITC,AITC,AITC,2014,2014,1,8,7,0,1,0,1,0,0,0,0
Vidhan_Sabha,Sikkim,Hamro Sikkim Party,,17265,HMSKP,HMSKP,HMSKP,2019,2019,1,9,23,0,3,0,2,0,0,0,0
Vidhan_Sabha,Sikkim,Sikkim Republican Party,,17266,SKPP,SKPP,SKPP,2019,2019,1,9,10,0,1,0,1,0,0,0,0
Vidhan_Sabha,Sikkim,Sikkim Rajya Manch Party,,18140,SRMP,SRMP,SRMP,2019,2019,1,9,3,0,0,0,0,0,0,0,0
Vidhan_Sabha,Sikkim,Sikkim Republican Party,,24897,SRPP,SRPP,SRPP,2019,2019,1,9,3,0,0,0,0,0,0,0,0
Vidhan_Sabha,Sikkim,Jai Maha Bharath Party,Local Party,4036,JMBP,JMBP,JMBP,2019,2019,1,9,1,0,1,0,0,0,0,0,0
Vidhan_Sabha,Sikkim,Sikkim United Front,,17267,SUTF,SUTF,SUTF,2019,2019,1,9,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,All India Anna Dravida Munnetra Kazhagam,State-based Party,930,ADMK,ADMK,ADK|ADMK,1977,2021,11,2|3|4|5|6|7|8|9|10|11|12,1823,1125,158,100,326,208,27,19,34
Vidhan_Sabha,Tamil_Nadu,DRAVIDA MUMMETRA KAZHAGAM,State-based Party,10192,DMK,DMK,DMK|DRAVIDA MUNNETRA KAZHAGAM,1971,2021,12,1|2|3|4|5|6|7|8|9|10|11|12,2113,1006,102,29,382,181,30,9,36
Vidhan_Sabha,Tamil_Nadu,CONGRESS,National Party,3482,INC,INC,INC|INC(I)|INDIAN NATIONAL CONGRESS,1977,2021,11,2|3|4|5|6|7|8|9|10|11|12,933,284,48,20,161,39,10,3,14
Vidhan_Sabha,Tamil_Nadu,COMMUNIST MARXIST PARTY OF INDIA,State-based Party,14635,CPM,CPIM,CPM,1971,2021,12,1|2|3|4|5|6|7|8|9|10|11|12,242,73,17,6,54,20,0,0,6
Vidhan_Sabha,Tamil_Nadu,Tamil Maanila Congress  (Moopanar),Local Party,8247,TMC(M),TMC(M),TMC(M),1996,2016,3,7|8|11,100,63,4,3,13,11,0,0,2
Vidhan_Sabha,Tamil_Nadu,Communist Part of India,State-based Party,2444,CPI,CPI,CPI,1971,2021,12,1|2|3|4|5|6|7|8|9|10|11|12,172,58,4,1,50,24,0,0,5
Vidhan_Sabha,Tamil_Nadu,Pattali Makkal Katchi,State-based Party,11891,PMK,PMK,PMK|PATTALI MAKKAL KATCHI,1991,2021,7,6|7|8|9|10|11|12,653,51,33,3,108,5,5,0,2
Vidhan_Sabha,Tamil_Nadu,Independent,Independents,10809,IND,IND,IND|INDEPENDENT,1971,2021,12,1|2|3|4|5|6|7|8|9|10|11|12,16374,32,597,1,1800,4,93,0,545
Vidhan_Sabha,Tamil_Nadu,Desiya Murpokku Dravida Kazhagam,State-based Party,2956,DMDK,DMDK,DMDK,2006,2021,4,9|10|11|12,448,30,30,2,81,4,7,1,12
Vidhan_Sabha,Tamil_Nadu,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM(JAYALALITA GROUP),,502,ADK(JL),ADK(JL),ADK(JL),1989,1989,1,5,198,27,4,1,36,6,3,3,0
Vidhan_Sabha,Tamil_Nadu,Janata Party,National Party,4406,JNP,JP,JNP|JNP(JP)|JP,1977,2006,8,2|3|4|5|6|7|8|9,506,20,16,0,84,2,6,0,5
Vidhan_Sabha,Tamil_Nadu,INDIAN NATIONAL CONGRESS (ORG),National Party,3805,NCO,NCO,NCO,1971,1971,1,1,201,15,0,0,39,1,2,0,0
Vidhan_Sabha,Tamil_Nadu,All India Forward Bloc,State-based Party,3040,FBL,AIFB,FBL|AIFB,1971,2016,10,1|2|3|5|6|7|8|9|10|11,121,14,5,0,11,1,0,0,2
Vidhan_Sabha,Tamil_Nadu,Bharatiya Janata Party,National Party,1605,BJP,BJP,BJP|BHARATIYA JANATA PARTY,1980,2021,10,3|4|5|6|7|8|9|10|11|12,964,9,46,2,149,0,9,0,9
Vidhan_Sabha,Tamil_Nadu,GANDHI KAMARAJ NATIONAL CONGRESS,Local Party,3067,GKC,GKC,GKC,1980,1984,2,3|4,14,8,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Swatantara Party,National Party,12923,SWA,SWA,SWA,1971,1971,1,1,19,6,0,0,3,1,0,0,0
Vidhan_Sabha,Tamil_Nadu,Marumalarchi Dravida Munnetra Kazhagam,State-based Party,11601,MDMK,MDMK,MDMK,1996,2016,5,7|8|9|10|11,457,6,17,0,74,1,4,0,6
Vidhan_Sabha,Tamil_Nadu,Viduthalai Chiruthaigal Katch,Local Party,8488,VCK,VCK,VCK|VIDUTHALAI CHIRUTHAIGAL KATCHI,2006,2021,4,9|10|11|12,50,6,6,0,37,4,0,0,0
Vidhan_Sabha,Tamil_Nadu,Praja Socialist Party,National Party,6168,PSP,PSP,PSP,1971,1971,1,1,4,4,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Indian Union Muslim League,State-based Party,3952,IUML,IUML,MUL|IML|IUML,1971,2021,4,1|6|11|12,11,3,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,M.G.R.Anna D.M.Kazhagam,Local Party,11561,MADMK,MADMK,MADMK,2000,2001,2,7|8,4,3,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM(JANAKI RAMACHANDRAN),,501,ADK(JR),ADK(JR),ADK(JR),1989,1989,1,5,175,2,3,0,30,0,3,0,0
Vidhan_Sabha,Tamil_Nadu,Janata Dal,National Party,4217,JD,JD,JD,1991,1996,2,6|7,31,2,0,0,5,0,1,0,0
Vidhan_Sabha,Tamil_Nadu,Thayaga Marumalrchi Kazhagam,Local Party,8314,TMK,TMK,TMK,1991,1991,1,6,11,2,0,0,2,0,1,0,0
Vidhan_Sabha,Tamil_Nadu,Puthiya Tamilagam,Local Party,12001,PT,PT,PT|PUTHIYA TAMILAGAM,1998,2021,6,7|8|9|10|11|12,57,2,6,0,26,2,0,0,5
Vidhan_Sabha,Tamil_Nadu,Manithaneya Makkal Katchi,Local Party,11572,MAMAK,MAMAK,MAMAK,2011,2016,2,10|11,7,2,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Ambedkar Kranti Dal,Local Party,823,AKD,AMKD,AKD,1984,1984,1,4,1,1,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,India Congress (Socialist- Sarat Chandra Sinha),National Party,3411,ICS(SCS),ICS(SCS),ICS(SCS),1989,1991,2,5|6,18,1,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,NA's,,24660,DMKO,DMKO,DMKO,2009,2009,1,9,1,1,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24593,AIDMK,AIDMK,AIDMK,2011,2011,1,10,1,1,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24587,AIADK,AIADK,AIADK,2012,2012,1,10,1,1,1,1,1,1,0,0,1
Vidhan_Sabha,Tamil_Nadu,Bharatiya Jan Sangh,National Party,4152,BJS,BMUP,BJS,1971,1971,1,1,5,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Samyukta Socialist Party,National Party,7619,SSP,SSP,SOP,1971,1971,1,1,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,AKHIL BHARAT HINDU MAHA SABHA,State-based Party,268,ABHM,ABHM,HMS|ABHM,1977,2021,6,2|8|9|10|11|12,33,0,0,0,1,0,0,0,2
Vidhan_Sabha,Tamil_Nadu,PREPUBLICAN PARTY OF INDIA,State-based Party,6911,RPI,RPI,RPI,1977,2016,7,2|3|6|7|8|10|11,26,0,2,0,7,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Janata Party (Secular) Raj Narain,,4519,JNP(SR),JNP(SR),JNP(SR),1980,1980,1,3,3,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Indian National Congress (U),National Party,3823,INC(U),INC(U),INC(U),1980,1980,1,3,5,0,0,0,1,0,1,0,2
Vidhan_Sabha,Tamil_Nadu,NA's,,24732,JNP(S),JNP(S),JNP(S),1980,1980,1,3,3,0,0,0,0,0,1,0,3
Vidhan_Sabha,Tamil_Nadu,Indian Congress (Jagjivan Ram - Bhalla Group),,3347,ICJ,ICJ(BG),ICJ|ICJ(BG),1984,1989,2,4|5,41,0,1,0,9,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,TAMIL NADU CONGRESS (K),Local Party,8248,TNC,TNC(K),TNC|TNC(K),1984,1989,2,4|5,13,0,0,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,MUSLIM LEAGE,State-based Party,11621,MUL,MUL,MUL,1989,1991,2,5|6,19,0,0,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,INDIA FARMERS AND TAILERS PARTY,,3328,IFT,IFTP,IFT|IFTP,1989,1991,2,5|6,27,0,0,0,5,0,1,0,0
Vidhan_Sabha,Tamil_Nadu,Lok Dal,National Party,4996,LKD,LD,LKD,1989,1991,2,5|6,3,0,1,0,1,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,THARASU MAKKAL MANDARAM,Local Party,12990,TMM,TMM,TMM,1991,1991,1,6,137,0,5,0,24,0,1,0,0
Vidhan_Sabha,Tamil_Nadu,Ambedkar Makkal Iyakkam,Local Party,827,AMI,AMI,AMI,1991,1991,1,6,26,0,1,0,5,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Mahabharat People's Party,Local Party,11640,MPP,MPP,MPP,1991,1991,1,6,3,0,1,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,TAMIL NADU STATE INDIAN UNION MUSLIM LEAGUE,,8254,TMUL,TMUL,TMUL,1991,1991,1,6,3,0,0,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Bahujan Samaj Party,State-based Party,16651,BSP,BSP,BSP|BAHUJAN SAMAJ PARTY,1991,2021,7,6|7|8|9|10|11|12,714,0,48,0,149,0,1,0,2
Vidhan_Sabha,Tamil_Nadu,M.G.R. Munnetra Kazhagam,Local Party,11609,MGMK,MGMK,MGMK,1991,1991,1,6,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Tamilar Kazhagam,Local Party,13000,TLK,TLK,TLK,1991,2001,2,6|8,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,ALL INDIA JUSTICE PARTY,Local Party,3430,IJP,IJP,IJP,1991,2006,2,6|9,5,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Asom Jatiya Parishad,Local Party,985,AJP,AJP,AJP,1991,1991,1,6,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,TAMILAR DESIYA IYYAKKAM,,8258,TDI,TDI,TDI,1991,1991,1,6,5,0,1,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Grama Munnetra Kazhagam,Local Party,10312,GMK,GMK,GMK,1991,2001,2,6|8,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,ULAGA MAKKAL NALA MAHIZI SINTHANNYALAR KAZHAGAM,,8352,UMSK,UMSK,UMSK,1991,1991,1,6,1,0,1,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Indian Peoples Fornt,,3892,IPF,IPF,IPF,1991,1991,1,6,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Pondicherry Mannila Makkal Munnani,Local Party,6090,PMM,PMM,PMM,1991,1991,1,6,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,ALL INDIA INDIRA CONGRESS (TIW ARI),State-based Party,8871,AIIC(T),AIIC(T),AIIC(T),1996,1996,1,7,46,0,1,0,9,0,1,0,0
Vidhan_Sabha,Tamil_Nadu,Bharatha Makkal Congress,Local Party,9422,BMC,BMC,BMC,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Republican Party of India  (Sivaraj),Local Party,12322,RPI(S),RPI(S),RPI(S),1996,2021,2,7|12,3,0,0,0,2,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Indian Congres (Socialist),State-based Party,3372,ICS,ICS,ICS,1996,1996,1,7,6,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Social Action Party,Local Party,7963,SAP,SLAP,SAP,1996,1996,1,7,13,0,0,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Tamil Nadu Makkal Congress,Local Party,8252,TNMC,TNMC,TNMC,1996,2006,2,7|9,3,0,0,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,XXX,,8549,AIVMK,AIVMK,AIVMK,1996,1996,1,7,3,0,1,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,TAMILAGA JANATA,Local Party,12984,TLJ,TLJ,TLJ,1996,1996,1,7,3,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,AKHIL BHARATIYA SHIVSENA - RASHTRAWADI,Local Party,18669,ABSR,ABSR,SHS,1996,1996,1,7,13,0,0,0,2,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Communist Party of India  (Marxist-Leninist)  (Liberation),Local Party,2472,CPI(ML)(L),CPI(ML)(L),CPI(ML)(L),1996,2021,6,7|8|9|10|11|12,65,0,7,0,19,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,MAHABHARATH MAHAJAN SABHA,Local Party,11626,MMS,MMS,MMS,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,XXX,,8566,KMK,KMK,KMK,1996,2009,2,7|9,8,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Marx Engles Leninist Commune Health Association,Local Party,11610,MELPHC,MELPHC,MELPHC,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Ambedkar Puratchikara Makkal Katchi,,851,APMK,APMK,APMK,1996,2002,2,7|8,3,0,0,0,2,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,XXX,,8571,MGRM,MGRM,MGRM,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,XXX,,8561,HRPI,HRPI,HRPI,1996,1996,1,7,2,0,0,0,2,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,XXX,,8575,PJP,PJP,PJP,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,United Communist Party of India,Local Party,8360,UCPI,UCPI,UCPI,1996,2016,5,7|8|9|10|11,26,0,0,0,2,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,XXX,,8586,TZP,TZP,TZP,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,XXX,,8584,TNKMI,TNKMI,TNKMI,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,ANAITHINTHIYA THAMIZHAGA MUNNETRA KAZHAG,Local Party,9017,ATMK,ATMK,ATMK,1996,1998,1,7,20,0,1,0,5,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,M.G.R. Kazhagam,,5223,MGRK,MGRK,MGRK,1996,2001,2,7|8,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Expanded Party name not released by the ECI,Local Party,12995,TNHVYK,TNHVYK,TNHVYK,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Tharasu Makkal Mandram,Local Party,8582,THMM,THMM,THMM,1996,1996,1,7,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,,,,,,,1999,2002,2,7|8,3,0,1,0,0,0,0,0,3
Vidhan_Sabha,Tamil_Nadu,NA's,,24793,MT,MT,MT,2000,2000,1,7,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Puratchi Bharatham,,6276,PB,PB,PB,2001,2011,2,8|10,63,0,0,0,12,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,National Congress Party,State-based Party,5792,NCP,NCP,NCP|NATIONALIST CONGRESS PARTY,2001,2021,4,8|9|11|12,51,0,8,0,6,0,0,0,2
Vidhan_Sabha,Tamil_Nadu,Samajwadi Party,State-based Party,7425,SP,SP,SP|SAMAJWADI PARTY,2001,2021,5,8|9|10|11|12,105,0,12,0,15,0,0,0,2
Vidhan_Sabha,Tamil_Nadu,Janata Dal  (Secular),State-based Party,10979,JD(S),JD(S),JD(S),2001,2021,4,8|9|11|12,38,0,2,0,3,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Sirpanch Samaj Party,Local Party,12825,SPSP,SPSP,SPSP,2001,2001,1,8,2,0,0,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Thaayaga Makkal Katchi,,8309,TYMK,TYMK,TYMK,2001,2001,1,8,6,0,0,0,2,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Rashtriya Janata Dal,State-based Party,12103,RJD,RJD,RJD|RASHTRIYA JANATA DAL,2001,2021,4,8|10|11|12,12,0,1,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Tamil Nadu People's Party,,8253,TNPP,TNPP,TNPP,2001,2001,1,8,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Makkal Nalurimaik Kazhagam (People's Liberal Party),,5295,MNK(PLP),MNK(PLP),MNK(PLP),2001,2001,1,8,8,0,0,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Lok Jan Shakti Party,State-based Party,5029,LJP,LJP,LJNSP|LJP,2001,2021,5,8|9|10|11|12,84,0,11,0,22,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Nesavaalar Munnetrak Kattchi,,5855,NVMK,NVMK,NVMK,2001,2001,1,8,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Kanchee Aringer Anna Dravida Makkal Kazhagam,,4765,KAADMK,KAADMK,KAADMK,2001,2001,1,8,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Puthiya Needhi Katchi,Local Party,6288,PNK,PNK,PNK,2001,2006,2,8|9,10,0,1,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Rashtriya Lok Dal,State-based Party,12169,RLD,RLD,RLD,2001,2006,2,8|9,13,0,1,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Loktantrik Jan Samta Party,,5182,LJSP,LJSP,LJSP,2001,2002,1,8,2,0,0,0,1,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Samata Party,National Party,7575,SAP,SAP,SAP|SAMATA PARTY,2001,2021,3,8|11|12,5,0,1,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Makkal Tamil Desam,,5298,MTD,MTD,MTD,2001,2001,1,8,6,0,1,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Janata Dal  (United),State-based Party,11002,JD(U),JD(U),JD(U),2001,2016,4,8|9|10|11,57,0,6,0,9,0,1,0,5
Vidhan_Sabha,Tamil_Nadu,Uzhaippalar Katchi,,8465,UPK,UPK,UPK,2001,2001,1,8,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Revolutionary Socialist Party,State-based Party,12053,RSP,Rashtriya Samaj Paksha,RSP,2001,2011,3,8|9|10,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Tamil Desiyak Katchi,Local Party,12964,TDK,TDK,TDK,2001,2001,1,8,5,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Democratic Forward Bloc,,2916,DFB,DFB,DFB,2001,2001,1,8,5,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Congunadu Makkal Katchi,,2883,CNMK,CNMK,CNMK,2001,2001,1,8,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Anaithinthiya Thamizhaga Munnetra Kazhagam,,916,ATMK,ATMK,ATMK,2001,2011,2,8|10,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Thamilar Bhoomi,,8310,TB,TB,TB,2001,2001,1,8,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Muslim League Kerala State Committee,State-based Party,5501,MUL,MUL,MUL,2001,2001,1,8,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,NA's,,24671,F,F,F,2002,2002,1,8,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24746,JU(U),JU(U),JU(U),2005,2005,1,8,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Jebamani Janata,Local Party,11062,JJ,JJ,JJ|JEBAMANI JANATA,2006,2021,4,9|10|11|12,8,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Tamil Nadu Jananayaka Congress,,8251,TNJC,TNJC,TNJC,2006,2006,1,9,18,0,2,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Lok Paritran,,5097,LKPT,LKPT,LKPT,2006,2006,1,9,7,0,1,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Vivasayi Anbhu Katchi,,8513,VAK,VAK,VAK,2006,2006,1,9,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Akila India Vallalar Peravai,Local Party,457,AIVP,AIVP,AIVP,2006,2021,2,9|12,6,0,0,0,2,0,0,0,3
Vidhan_Sabha,Tamil_Nadu,Bharathiya Dravida Makkal Katchi,,1342,BDMK,BDMK,BDMK,2006,2006,1,9,3,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,All India Forward Bloc  (Subhasist),Local Party,14161,AIFB(S),AIFB(S),AIFB(S),2006,2016,2,9|11,3,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Maharashtrawadi Gomantak,Local Party,5270,MAG,MAG,MAG,2006,2006,1,9,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Sakhthi Baratha Desam,,7306,SBD,SBD,SBD,2006,2006,1,9,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Indians Victory Party,Local Party,3959,IVP,IVP,IVP,2006,2006,1,9,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,NA's,,24592,AIDMK,AIDMK,AIDMK,2006,2006,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24782,MMK,MMK,MMK,2007,2007,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24567,AADMK,AADMK,AADMK,2009,2009,1,9,1,0,0,0,1,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24662,DPK,DPK,DPK,2009,2009,1,9,1,0,0,0,1,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24596,AIJAK,AIJAK,AIJAK,2009,2009,1,9,1,0,0,0,1,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24685,IBJP,IBJP,IBJP,2009,2009,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Ulzaipali Makkal Katchy,Local Party,13032,UMK,UMK,UMK,2009,2016,3,9|10|11,25,0,1,0,0,0,0,0,3
Vidhan_Sabha,Tamil_Nadu,NA's,,24576,ABHMS,ABHMS,ABHMS,2009,2009,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24665,DSI,DSI,DSI,2009,2009,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24602,AIS,AIS,AIS,2009,2009,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24792,MSI,MSI,MSI,2009,2009,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24661,DMPDK,DMPDK,DMPDK,2009,2009,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24589,AIAMK,AIAMK,AIAMK,2009,2009,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24688,ICPI,ICPI,ICPI,2009,2009,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,NA's,,24915,UPMK,UPMK,UPMK,2010,2010,1,9,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Akhila India Jananayaka Makkal Katchi (Dr. Isaac),Local Party,8878,AIJMK,AIJMK,AIJMK,2010,2021,4,9|10|11|12,16,0,1,0,1,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Jharkhand Mukti Morcha,State-based Party,4653,JMM,JMM,JMM,2011,2011,1,10,33,0,2,0,1,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,Indiya Jananayaka Katchi,,3969,IJK,IJK,IJK|INDIYA JANANAYAKA KATCHI,2011,2021,3,10|11|12,209,0,29,0,41,0,5,0,2
Vidhan_Sabha,Tamil_Nadu,Lok Satta Party,Local Party,5107,LSP,LSP,LSP,2011,2011,1,10,30,0,4,0,2,0,0,0,1
Vidhan_Sabha,Tamil_Nadu,Makkal Manadu Katchi,Local Party,11624,MMKA,MMKA,MMKA,2011,2016,2,10|11,21,0,1,0,2,0,0,0,0
Vidhan_Sabha,Tamil_Nadu,MAKKAL SAKTHI KATCHI,,5296,MSK,MSK,MSK|MAKKAL SAKTHI KATCHI,2011,2021,2,10|12,3,0,0,0,1,0,0,0,0
